brand,country,month,alpha,beta,mu
PEPBY,Dorne,12.0,0.31500779324118944,-1.5351463951194648e-30,0.10929163210304356
PEPBY,Elbonia,1.0,0.16278498828146076,-8.246069889491934e-28,0.07978884150460347
PEPBY,Elbonia,2.0,0.8811145550338195,-5.125073572774966e-31,0.07335765641738509
PEPBY,Elbonia,3.0,0.5968792305698117,-2.0897978498848146e-29,0.07002051111162307
PEPBY,Elbonia,4.0,0.06429987919137323,-7.799149844145492e-32,0.1424782422895633
PEPBY,Elbonia,5.0,0.1889332390844991,-1.894821865324559e-31,0.137832688297089
PEPBY,Elbonia,6.0,0.2454818164675056,-1.9482790764108415e-30,0.12819605428951888
PEPBY,Elbonia,7.0,0.6340302653699101,-4.220358723353701e-31,0.112258546488595
PEPBY,Elbonia,8.0,0.24473509090647183,-7.924809371905856e-32,0.11347319674247772
PEPBY,Elbonia,9.0,0.3056066558055287,-3.09105814144049e-29,0.046085153417326774
PEPBY,Elbonia,10.0,0.2634783057594583,-8.914419231970627e-30,0.0856656449952862
PEPBY,Elbonia,11.0,0.2102045218388069,-2.4597868334063666e-30,0.09026229797005406
PEPBY,Elbonia,12.0,0.3281979877567811,-5.598184337938243e-29,0.06002509178159586
PEPBY,Eriador,1.0,0.2683302294487607,-1.317349899277679e-30,0.11687338726721505
PEPBY,Eriador,2.0,0.2518128627110253,-5.266515298905576e-29,0.02935791595573861
PEPBY,Eriador,3.0,0.38874517562197,-4.72238432404586e-30,0.05937619497742272
PEPBY,Eriador,4.0,0.31262780263371615,-5.655575608248247e-30,0.08001197803201157
PEPBY,Eriador,5.0,0.21318141412189628,-5.069071840070293e-31,0.07824084762308281
PEPBY,Eriador,6.0,0.5616951054757314,-2.5075002652111402e-29,0.027222859494166772
PEPBY,Eriador,7.0,0.3327648773348738,-1.4649962272783072e-31,0.0719974092843143
PEPBY,Eriador,8.0,0.4106511060593344,-7.974269206951757e-31,0.0408440997378801
PEPBY,Eriador,9.0,0.30590788221129417,-4.204501140984786e-30,0.08786785635809904
PEPBY,Eriador,10.0,0.11124494225178547,-1.536488867963824e-30,0.08767576232389467
PEPBY,Eriador,11.0,0.27837880209957455,-3.982438956332029e-29,0.06279699099978503
PEPBY,Eriador,12.0,0.3910640900625356,-3.413180250530415e-29,0.0784728614351625
PEPBY,Essos,1.0,0.6734068820191821,-9.899149750837994e-29,0.05255364553024887
PEPBY,Essos,2.0,0.7230413023186273,-2.1529938922805593e-28,0.05931047293646058
PEPBY,Essos,3.0,0.5875991194906176,-5.27689897925974e-29,0.13602160555927534
PEPBY,Essos,4.0,0.7716169893685088,-4.2127159742944835e-28,0.04786049819317842
PEPBY,Essos,5.0,0.28731749193520895,-2.1544944952211088e-28,0.6712951460225232
PEPBY,Essos,6.0,0.6965456656236613,-1.1084592487404297e-30,0.06501594296373833
PEPBY,Essos,7.0,0.8515174388229025,-3.9730506931523413e-28,0.047178529877558904
PEPBY,Essos,8.0,0.41688558485928395,-5.71864487980084e-33,0.0611528151368253
PEPBY,Essos,9.0,0.6706852554840241,-4.320308951468499e-30,0.05551546872760811
PEPBY,Essos,10.0,0.7440064934462947,-1.7362852833256342e-28,0.05481191975552731
PEPBY,Essos,11.0,0.5107641054879415,-2.7361818592930465e-30,0.05470266455729609
PEPBY,Essos,12.0,0.6505765422018233,-9.244164672710496e-33,0.055228138734131696
PEPBY,Ferelden,1.0,0.25977196802309954,-2.043615377728877e-29,0.12837231691096623
PEPBY,Ferelden,2.0,0.2122508848758834,-4.575964447218159e-29,0.07949969550887043
PEPBY,Ferelden,3.0,0.3281260986418975,-4.1132218037683276e-30,0.04325376571724459
PEPBY,Ferelden,4.0,0.327944897996195,-3.1028668842508133e-30,0.036075650785248464
PEPBY,Ferelden,5.0,0.27345669390715455,-1.0884720143741105e-29,0.14000663492409765
PEPBY,Ferelden,6.0,0.2776584124764402,-5.872778983111485e-31,0.13188270726405854
PEPBY,Ferelden,7.0,0.19785829195179772,-6.488371963935441e-29,0.09420679340047149
PEPBY,Ferelden,8.0,0.25789492933306535,-5.533813707158883e-29,0.10192462740096636
PEPBY,Ferelden,9.0,0.07334140534657607,-3.1004871602412095e-31,0.1463519365765064
PEPBY,Ferelden,10.0,0.3481728158663119,-2.969358116988019e-30,0.0756107781835785
PEPBY,Ferelden,11.0,0.2901459487112844,-6.608147949915923e-30,0.09746853793528887
PEPBY,Ferelden,12.0,0.13850672374263,-1.3616101869014323e-31,0.1333727968380719
PEPBY,Gondor,1.0,0.5417000772945523,-5.208847483969897e-31,0.05375736716377473
PEPBY,Gondor,2.0,0.4190820883975417,-3.1483845146860457e-29,0.04832230421186448
PEPBY,Gondor,3.0,0.16410462717684496,-1.4266260012628132e-31,0.053898067381580074
PEPBY,Gondor,4.0,0.36857099384728575,-4.049866492087932e-30,0.04981156288439163
PEPBY,Gondor,5.0,0.35221691287960916,-5.602180288200401e-30,0.03621435434007606
PEPBY,Gondor,6.0,0.19505985962932273,-6.158938851441444e-30,0.05570998538739656
PEPBY,Gondor,7.0,0.17207035226977346,-1.64578035791876e-29,0.05438936260090765
PEPBY,Gondor,8.0,0.8296696798514867,-1.943057956980105e-29,0.04272456547671961
PEPBY,Gondor,9.0,0.3169746857016591,-1.9206200988664547e-31,0.07041001012946409
PEPBY,Gondor,10.0,0.21871290561920848,-7.890994064348255e-30,0.048483130838058115
PEPBY,Gondor,11.0,0.26226718549320005,-1.3895707075750457e-30,0.04346472859753253
PEPBY,Gondor,12.0,0.658346490835775,-1.6139710258705871e-28,0.03702195672353337
PEPBY,Hogwarts,1.0,1.6574589428519402,-0.0011753883297553366,0.027841145506830606
PEPBY,Hogwarts,2.0,2.0175380006036208,-0.004010955476018185,0.025742127144487852
PEPBY,Hogwarts,3.0,2.150154416833982,-0.002667425272559711,0.021886895635026306
PEPBY,Hogwarts,4.0,3.5282733485371125,-0.007987599288197405,0.01568178315490399
PEPBY,Hogwarts,5.0,2.9958085009279323,-0.0012762382030942433,0.017395713448468915
PEPBY,Hogwarts,6.0,2.0525994388369355,-0.0013182946010590975,0.02316369779278372
PEPBY,Hogwarts,7.0,2.23297965548905,-0.002755191003396905,0.021220418751171928
PEPBY,Hogwarts,8.0,2.7714735773198163,-0.003948633316752161,0.01779519264475281
PEPBY,Hogwarts,9.0,1.6011870036521594,-0.0014797157537306885,0.029010309152295737
PEPBY,Hogwarts,10.0,1.8982432098683804,-0.0011345763201483926,0.02339553536080021
PEPBY,Hogwarts,11.0,2.167442155640747,-0.003402820957101947,0.023940840177422533
PEPBY,Hogwarts,12.0,1.9673789843738727,-0.0031805860196472404,0.025117977329388662
PEPBY,Latveria,1.0,0.5554798050642814,-3.2118301340131905e-31,0.045491941826882265
PEPBY,Latveria,2.0,0.44652442564358846,-2.613611939673637e-26,0.0560497702606883
PEPBY,Latveria,3.0,0.853285165601857,-1.3287649223273587e-28,0.03726604012132878
PEPBY,Latveria,4.0,0.5019949001322346,-2.2118237370016408e-29,0.06739078805779403
PEPBY,Latveria,5.0,0.6405203197066921,-5.442372802827634e-29,0.05460307684418085
PEPBY,Latveria,6.0,0.7093615807758411,-2.556612942352179e-28,0.0458756014009188
PEPBY,Latveria,7.0,0.552821813938818,-4.824549484394151e-31,0.06411091772534898
PEPBY,Latveria,8.0,0.24214949044038306,-3.261048260463385e-32,0.12810808433633625
PEPBY,Latveria,9.0,0.8042052121470156,-5.9081808316407895e-30,0.04420279721803621
PEPBY,Latveria,10.0,0.7601239139911982,-7.096011551344693e-30,0.038397610135759555
PEPBY,Latveria,11.0,0.2760060232849719,-6.417212700879561e-29,0.03994164598615653
PEPBY,Latveria,12.0,0.7284416584091015,-2.9692200562913074e-29,0.05676173385084027
PEPBY,Narnia,1.0,2.3811541481921306,-0.0026862507570696694,0.020165710997734915
PEPBY,Narnia,2.0,5.240553723216316,-0.01736715545315043,0.012499558215516791
PEPBY,Narnia,3.0,12.119671055420334,-0.042255842117586456,0.0072214983899153975
PEPBY,Narnia,4.0,2.9201153281779693,-0.0014410743390791548,0.017148908478705836
PEPBY,Narnia,5.0,7.3594138901056905,-0.017465525974209223,0.008925845332735063
PEPBY,Narnia,6.0,4.427067347728804,-0.01408379555459308,0.013491992393416368
PEPBY,Narnia,7.0,0.5370854784209231,-1.0933880751109267e-28,0.12990646914651682
PEPBY,Narnia,8.0,3.5429936095304644,-0.007558355839572092,0.014998232472881408
PEPBY,Narnia,9.0,5.10398111687819,-0.012794425212807516,0.011328364328858472
PEPBY,Narnia,10.0,3.89759057384044,-0.008482453589427012,0.01330700899167989
PEPBY,Narnia,11.0,4.46642362693758,-0.00910900879417171,0.012261302115713114
PEPBY,Narnia,12.0,0.31642094008505783,0.0004041515234361025,1.0067894185254964
PEPBY,Panem,1.0,0.9342119821104975,-1.1343921315330611e-27,0.04515627517202807
PEPBY,Panem,2.0,2.5130985619724715,-0.006130212449114914,0.021504954117910445
PEPBY,Panem,3.0,3.590188404647825,-0.010101459371062396,0.015360973867459046
PEPBY,Panem,4.0,6.302197662693744,-0.027880160562190004,0.012096122953788896
PEPBY,Panem,5.0,0.5616851470483422,-2.3541628219079905e-21,0.05929971251028518
PEPBY,Panem,6.0,1.9392456557635118,-0.003539325777767593,0.026465507022351807
PEPBY,Panem,7.0,1.4503105574963104,-0.0019635542315434218,0.030987279579732283
PEPBY,Panem,8.0,0.34660541484218155,-8.701938391357255e-29,0.06456175652563963
PEPBY,Panem,9.0,1.9880342746793982,-0.003918670547715369,0.02467040910836843
PEPBY,Panem,10.0,1.8415032326539782,-0.0025326622781684316,0.02595883205232942
PEPBY,Panem,11.0,0.6357632535140425,-2.9915464200466326e-27,0.05513335592990097
PEPBY,Panem,12.0,0.7212313544069853,-6.416294057424028e-27,0.05226624219677238
PEPBY,Prydain,1.0,0.5826675686773227,-2.5143023102243336e-28,0.05697734176563594
PEPBY,Prydain,2.0,0.25092972841987604,-5.656691385172932e-29,0.03835812971230501
PEPBY,Prydain,3.0,0.18886481428375826,-9.413487534958225e-31,0.11579446570737059
PEPBY,Prydain,4.0,0.17325392776664594,-2.917281089722232e-30,0.11107847809318225
PEPBY,Prydain,5.0,0.08537153260164909,-1.4341310793215905e-30,0.08402773073019516
PEPBY,Prydain,6.0,0.10961690251535211,-3.106154584827937e-30,0.1261903867526032
PEPBY,Prydain,7.0,0.38180203619651226,-2.5052494543098387e-28,0.04581447916325219
PEPBY,Prydain,8.0,0.3707339724249894,-2.6961228071547832e-31,0.0955238222069072
PEPBY,Prydain,9.0,0.04140510419353732,-1.746677654002456e-30,0.15991114037862764
PEPBY,Prydain,10.0,0.6657162025959733,-6.388046024937398e-31,0.09680837029973452
PEPBY,Prydain,11.0,0.17244895990856435,-4.967465756719425e-30,0.07834511119120868
PEPBY,Prydain,12.0,0.17154202940331892,-6.4273293970317265e-31,0.09481404885184946
PEPBY,Qarth,1.0,0.42078365174182786,-3.0340061979455287e-29,0.043160823746158955
PEPBY,Qarth,2.0,0.5544058776359695,-1.732511375828307e-29,0.04131286113973935
PEPBY,Qarth,3.0,0.41140549536452253,-2.282421520545934e-29,0.04711336042267779
PEPBY,Qarth,4.0,0.8654370736361165,-2.4026650237347414e-30,0.03136433264172671
PEPBY,Qarth,5.0,0.5099300229775663,-5.0467680416035427e-29,0.0474655088755839
PEPBY,Qarth,6.0,0.25551467178065124,-1.2397311096786771e-29,0.04214380552534054
PEPBY,Qarth,7.0,0.47978009790346743,-2.4876916401769236e-29,0.039015094318802915
PEPBY,Qarth,8.0,0.6998086701481536,-4.7101625274405e-29,0.03329527579841028
PEPBY,Qarth,9.0,0.21373381197736635,-2.709307260825212e-29,0.10019738718762683
PEPBY,Qarth,10.0,0.26128590521695905,-5.914399638212156e-30,0.044008978905897556
PEPBY,Qarth,11.0,0.2985201372802816,-2.0701764416730733e-30,0.036948265183022785
PEPBY,Qarth,12.0,0.47972360788059354,-1.4980866869821935e-29,0.047816960456828005
PEPBY,Sokovia,1.0,0.37857597531440745,-1.2512664049068899e-29,0.0727185883158115
PEPBY,Sokovia,2.0,0.5058298905817,-1.2686288307732467e-30,0.04412619410178459
PEPBY,Sokovia,3.0,0.4975412731208306,-2.5240738365300553e-29,0.04145408714264073
PEPBY,Sokovia,4.0,0.5407676826377017,-8.249994941723152e-30,0.04791202718316982
PEPBY,Sokovia,5.0,0.6142668785123431,-3.1418858289371924e-30,0.042164472006933684
PEPBY,Sokovia,6.0,0.6776516402581347,-3.102804727575749e-30,0.05775963947753809
PEPBY,Sokovia,7.0,0.26738879053604514,-3.10220446440471e-29,0.040043080433954985
PEPBY,Sokovia,8.0,0.7034196415696181,-5.663568202341981e-28,0.03366397463493255
PEPBY,Sokovia,9.0,0.3651698986876337,-1.3146508123299717e-30,0.02529391619952851
PEPBY,Sokovia,10.0,0.19191371752732134,-7.737086997878122e-30,0.08468689104509824
PEPBY,Sokovia,11.0,0.15616164799402446,-2.6594227379483935e-29,0.07970139167280652
PEPBY,Sokovia,12.0,0.49941193175400245,-4.251351683482525e-30,0.07348806150114418
PEPBY,Vulcan,1.0,0.17576242605573425,-3.764360435676583e-29,0.05290164009902369
PEPBY,Vulcan,2.0,0.5574165574822032,-6.0904700919666665e-31,0.04171623518769208
PEPBY,Vulcan,3.0,0.2770755912510007,-4.697862925098258e-30,0.05653630505763858
PEPBY,Vulcan,4.0,0.37712502213902344,-3.1098237988964e-31,0.06986929226864798
PEPBY,Vulcan,5.0,0.4850602605116783,-6.1183886642337615e-30,0.055583226967995
PEPBY,Vulcan,6.0,0.388876695779538,-1.8581884695616064e-28,0.04783679919474813
PEPBY,Vulcan,7.0,0.9305841262822904,-3.5160084836259235e-31,0.021881500998120813
PEPBY,Vulcan,8.0,0.36110507361709365,-3.3861027393383617e-28,0.07975396126933404
PEPBY,Vulcan,9.0,0.22184978007868342,-1.5822422927683504e-30,0.0480623536175323
PEPBY,Vulcan,10.0,0.20560496414032253,-3.2413976068533994e-29,0.06030847759949148
PEPBY,Vulcan,11.0,0.2129353569674593,-1.6535109851976889e-31,0.07888284593303915
PEPBY,Vulcan,12.0,0.3478947142718478,-2.1324301344514193e-29,0.06287657579731651
PEPBY,Wakanda,1.0,0.8714618486700594,-8.601530041132342e-30,0.04319287009051172
PEPBY,Wakanda,2.0,0.6634651287183359,-2.2853799865078304e-28,0.05335362257335148
PEPBY,Wakanda,3.0,0.2907700200825667,-5.716434478428308e-32,0.07608171273115369
PEPBY,Wakanda,4.0,0.5195623107184032,-6.787467018546867e-30,0.06530250439346624
PEPBY,Wakanda,5.0,0.31679893620181,-3.3141606009835604e-30,0.07503685370444285
PEPBY,Wakanda,6.0,0.276614289337916,-2.7005393198142325e-29,0.058450140664749725
PEPBY,Wakanda,7.0,0.4633265800739183,-2.224048455117944e-31,0.09462781704157744
PEPBY,Wakanda,8.0,0.7488939688921965,-1.5992824094288225e-29,0.05140469779537332
PEPBY,Wakanda,9.0,0.19065199389453458,-7.464055596806649e-30,0.0663128597703175
PEPBY,Wakanda,10.0,0.20281549951209613,-2.5402312261660008e-30,0.07903992854382297
PEPBY,Wakanda,11.0,0.39618153104833753,-2.514448757122837e-29,0.059159029661922546
PEPBY,Wakanda,12.0,0.15824004555680732,-1.096211847242668e-30,0.05974570769386728
PEPBY,Westeros,1.0,0.3965285167449113,-5.101960724905716e-28,0.0639870091358449
PEPBY,Westeros,2.0,0.5771144093652543,-7.795735132699282e-31,0.06191133861516742
PEPBY,Westeros,3.0,0.7176206760675345,-5.065154955639896e-32,0.054521744774639565
PEPBY,Westeros,4.0,0.3545829837886183,-1.152478085436034e-29,0.07430278884787613
PEPBY,Westeros,5.0,0.6890889074545239,-2.0186644558245156e-30,0.04914071659013275
PEPBY,Westeros,6.0,0.43496256794068,-1.775423400769709e-30,0.05146701708112228
PEPBY,Westeros,7.0,0.18151975582634255,-9.813983217375375e-30,0.169140122501091
PEPBY,Westeros,8.0,0.9785085362410009,-1.0525580614631592e-27,0.05498200773616082
PEPBY,Westeros,9.0,0.34330365020275705,-1.226489897138351e-29,0.04720708921029536
PEPBY,Westeros,10.0,0.41943439571085595,-6.196561131694428e-30,0.0583058385956949
PEPBY,Westeros,11.0,0.5412669785670043,-7.497225831031478e-32,0.041388931421605664
PEPBY,Westeros,12.0,0.9359509658565432,-5.36706036911329e-29,0.038084290545039465
PEPBY,Yunkai,1.0,0.11278915425399587,-6.301734736290769e-31,0.11323282560894005
PEPBY,Yunkai,2.0,0.19768764683006934,-3.167495678311801e-29,0.09011640147917593
PEPBY,Yunkai,3.0,0.8307760043520314,-1.5731031571871904e-29,0.06395113590857929
PEPBY,Yunkai,4.0,0.20345671328782833,-1.5680084861324184e-29,0.05405345091147448
PEPBY,Yunkai,5.0,0.42036085193826345,-2.216276761091432e-30,0.07490996243684991
PEPBY,Yunkai,6.0,0.09308888149217162,-1.0301797292179657e-30,0.12412781637416162
PEPBY,Yunkai,7.0,0.14072087232481528,-9.165715265082482e-30,0.09845986106720249
PEPBY,Yunkai,8.0,0.08064403688907057,-1.9716300782076945e-29,0.058100006912044255
PEPBY,Yunkai,9.0,0.5394481055041932,-1.5553468625806007e-30,0.07674601739631912
PEPBY,Yunkai,10.0,0.033664258687528564,-4.68166202942799e-31,0.08843739381349149
PEPBY,Yunkai,11.0,0.3029102307184463,-3.660984129808656e-28,0.04479374934523052
PEPBY,Yunkai,12.0,0.10527646466509363,-2.2145831429441406e-29,0.08550681466911708
PEPBY,Zamunda,1.0,0.8893323221906233,-1.1195465334944714e-30,0.06491738699747979
PEPBY,Zamunda,5.0,0.11900193862354377,-2.233756987015081e-29,0.06989332470902117
PEPBY,Zamunda,6.0,0.18371519836375344,-3.609983984393868e-29,0.0608812829271266
PEPBY,Zamunda,7.0,0.12713109115158033,-9.858811496597338e-29,0.05785607759393677
PHRGB,Hogwarts,1.0,0.5252467739651294,-8.619991565726541e-31,0.04612598167717953
PHRGB,Hogwarts,2.0,0.9165237635335537,-5.4193968869646e-29,0.042107051237318525
PHRGB,Hogwarts,3.0,0.6752760330940089,-8.65832468374963e-31,0.047962735557081845
PHRGB,Hogwarts,4.0,0.30860603685660826,-1.719631143326739e-32,0.05335863321223089
PHRGB,Hogwarts,5.0,0.6621642333818101,-3.6890337412453007e-28,0.06196109096586937
PHRGB,Hogwarts,6.0,0.4687561918867583,-6.160469903429149e-31,0.07943233548108095
PHRGB,Hogwarts,7.0,0.5554938452709224,-3.006938837737168e-29,0.05104055915951221
PHRGB,Hogwarts,8.0,0.28602390907144226,-2.5635404948481707e-28,0.05245904963163145
PHRGB,Hogwarts,9.0,0.501216625461596,-8.405909733863802e-30,0.051487764965509435
PHRGB,Hogwarts,11.0,0.559477268354696,-2.3470103757718775e-31,0.04753295717762081
PHRGB,Hogwarts,12.0,0.17536849224038464,-1.1889149412312896e-32,0.04881593469555225
PIIFS,Aldovia,1.0,0.547717772229366,-6.569041781646153e-31,0.07932435562174772
PIIFS,Aldovia,2.0,0.18416413910417306,-1.2986730540359416e-30,0.051727518679005643
PIIFS,Aldovia,3.0,0.5109730228671112,-3.5004829719032e-30,0.03465028722422914
PIIFS,Aldovia,4.0,0.2732886964388064,-2.763193942174819e-29,0.04360961142088832
PIIFS,Aldovia,5.0,0.2923183916962568,-2.1914362572995115e-30,0.06144366797549878
PIIFS,Aldovia,6.0,0.7304010348252943,-6.578854497055351e-28,0.04049595731122272
PIIFS,Aldovia,7.0,0.4667496252297215,-2.3432595503911291e-29,0.03081492055590271
PIIFS,Aldovia,8.0,0.39945578627912254,-7.726213504722287e-30,0.03720690025047137
PIIFS,Aldovia,9.0,0.3087160095333958,-2.2043703862684845e-30,0.048981039860592115
PIIFS,Aldovia,10.0,0.49908678998662215,-5.172842630566312e-29,0.04305260444881283
PIIFS,Aldovia,11.0,0.3284500423704153,-3.986921301114112e-30,0.03260862976540349
PIIFS,Aldovia,12.0,0.3962265316312229,-1.4172517555677053e-29,0.04801861619538664
PIIFS,Arrakis,1.0,0.2739323520672229,-3.494350744753111e-31,0.07839691735333404
PIIFS,Arrakis,2.0,0.5640602765290746,-6.073902615418935e-29,0.03632726574437868
PIIFS,Arrakis,3.0,0.254152573372621,-2.779059106105151e-30,0.07155713388291332
PIIFS,Arrakis,4.0,0.5589220704205108,-1.7269586545279372e-29,0.05359020663183932
PIIFS,Arrakis,5.0,0.7955266967672847,-1.1666933670972785e-28,0.03004614832419279
PIIFS,Arrakis,6.0,0.3438381552773313,-3.2676771825265036e-30,0.060085629346340846
PIIFS,Arrakis,7.0,0.6470388949299873,-1.4151253038914974e-30,0.04245243279824566
PIIFS,Arrakis,8.0,0.25091911527203814,-1.3075291170573642e-30,0.06175019567811014
PIIFS,Arrakis,9.0,0.8116992968960588,-3.242677747492022e-29,0.028497515464971465
PIIFS,Arrakis,10.0,0.1817135550307854,-1.4908225270141345e-30,0.03895480807456915
PIIFS,Arrakis,11.0,0.35297842591224937,-9.83321023158153e-30,0.04949692476422881
PIIFS,Arrakis,12.0,0.40077476903954495,-5.8592545326610455e-28,0.04025717750514202
PIIFS,Gondor,1.0,0.6092190494836609,-1.0430925600731538e-29,0.043078992015155304
PIIFS,Gondor,2.0,0.29856453255551985,-6.120837766297915e-31,0.08410649138560505
PIIFS,Gondor,3.0,0.40485762345427523,-1.8701861063247567e-30,0.04115354887125833
PIIFS,Gondor,4.0,0.5058530242875343,-2.999825094437332e-31,0.053219544669590654
PIIFS,Gondor,5.0,0.40952489318288554,-1.2124972538435314e-29,0.06312583056663482
PIIFS,Gondor,6.0,0.7783644589272352,-5.473175986560976e-29,0.0385115713577376
PIIFS,Gondor,7.0,0.41720243364449905,-2.446821168463523e-29,0.04770062991163597
PIIFS,Gondor,8.0,0.47867048306009946,-9.82827602221456e-31,0.03428004591192958
PIIFS,Gondor,9.0,0.7361294011856716,-1.6384699155154793e-29,0.032390025660911634
PIIFS,Gondor,10.0,0.25438237480912906,-4.8781453754279626e-30,0.0740632332442234
PIIFS,Gondor,11.0,0.4619984400518581,-8.512678803701965e-30,0.0360926590502408
PIIFS,Gondor,12.0,0.5790278205733221,-3.0300873893454215e-29,0.06740663233945188
PIIFS,Vulcan,1.0,0.32479309527059097,-6.081037358630371e-29,0.07362909078388177
PIIFS,Vulcan,2.0,0.6199878818826916,-5.471899396652964e-29,0.04051151276421679
PIIFS,Vulcan,3.0,0.43001710392416903,-1.9464027083436655e-30,0.03996716430452435
PIIFS,Vulcan,4.0,0.3386290479063268,-5.333428419970684e-29,0.04202023216043863
PIIFS,Vulcan,5.0,0.7666723540004257,-3.82661627154622e-28,0.030501194126212328
PIIFS,Vulcan,6.0,0.4754012592873563,-6.762861320943221e-30,0.0436782368071484
PIIFS,Vulcan,7.0,0.3761821727297908,-1.2938521879573512e-28,0.05333006963926035
PIIFS,Vulcan,8.0,0.6557214204461309,-2.184801634268235e-29,0.030163043856328724
PIIFS,Vulcan,9.0,0.31089561809809607,-1.8298802720415273e-30,0.052691872097412704
PIIFS,Vulcan,10.0,0.1676641234308493,-2.182085525342216e-31,0.07465510786523111
PIIFS,Vulcan,11.0,0.3920505747416605,-2.7935669629565654e-29,0.045828025701441025
PIIFS,Vulcan,12.0,0.0724847547133245,-7.680610640361391e-30,0.05082214453599135
PIIFS,Zamunda,1.0,0.531023723028073,-8.819993917893017e-29,0.040405505360410765
PIIFS,Zamunda,2.0,0.19912468668795566,-5.132334315020033e-28,0.04229169543144666
PIIFS,Zamunda,3.0,0.7316184906477416,-3.819855578505525e-32,0.04751171928399471
PIIFS,Zamunda,4.0,0.48202748075771273,-1.2875042510123917e-28,0.05086853210993687
PIIFS,Zamunda,5.0,0.19219444030077026,-1.054651831815616e-30,0.08860772136982589
PIIFS,Zamunda,6.0,0.8126026238349142,-5.786463446255011e-29,0.04907271094025349
PIIFS,Zamunda,7.0,0.4670902386787151,-1.8767885952192176e-30,0.02761522751806002
PIIFS,Zamunda,8.0,0.4819027190328503,-3.2299167372412275e-30,0.03379948493001168
PIIFS,Zamunda,9.0,0.2688561981407599,-3.207415582508503e-29,0.07052059957991866
PIIFS,Zamunda,10.0,0.640854894764683,-4.6365012185420946e-30,0.06881573088157214
PIIFS,Zamunda,11.0,0.26525112051720834,-4.557591599674114e-30,0.0631468172859859
PIIFS,Zamunda,12.0,0.43729339031177566,-2.6802140590376973e-29,0.05655224135515964
PJZBL,Aldovia,1.0,0.5489910333626484,-2.241480654423018e-29,0.09222403027670548
PJZBL,Aldovia,2.0,10.637252369281619,-0.03572522234843885,0.007912404185403323
PJZBL,Aldovia,3.0,0.26326319399500087,-2.918364778740593e-28,1.2397299304985108
PJZBL,Aldovia,4.0,14.508772381773625,-0.04521425355419777,0.0065504546972412325
PJZBL,Aldovia,5.0,0.3371776778307888,-2.6998350772085533e-29,1.1556346561067272
PJZBL,Aldovia,6.0,0.3834968214167429,-2.0682848722520925e-27,1.2026663928547925
PJZBL,Aldovia,7.0,0.32196968913764035,-3.7104206033720526e-29,1.3224783160379165
PJZBL,Aldovia,8.0,8.183324979254996,-0.025649914295651437,0.00871835733548707
PJZBL,Aldovia,9.0,24.583384269496214,-0.06659151109242664,0.004671658890192524
PJZBL,Aldovia,10.0,12.100836416791017,-0.03659414454194321,0.00674743125354349
PJZBL,Aldovia,11.0,15.6628788618778,-0.045933492038762624,0.005930976566706568
PJZBL,Aldovia,12.0,6.88420339325647,-0.022548518885277022,0.011065928753449292
PJZBL,Arendelle,1.0,0.18569036090564411,-3.9385978306448604e-30,0.05686087484133496
PJZBL,Arendelle,2.0,0.5744521551004208,-5.41929735467304e-30,0.05533807876832573
PJZBL,Arendelle,3.0,0.6851031779372279,-9.664896933592442e-31,0.06780809575562588
PJZBL,Arendelle,4.0,0.5678036714045784,-1.35762140423514e-29,0.06017308065765201
PJZBL,Arendelle,5.0,0.4561843524384146,-4.2986096020459387e-29,0.09093714403695488
PJZBL,Arendelle,6.0,0.3792076618227824,-2.7837935193923673e-30,0.0612504438286183
PJZBL,Arendelle,7.0,0.32563400820692656,-9.872068538259662e-32,0.06932916382827306
PJZBL,Arendelle,8.0,0.6049449657238983,-5.534478307020495e-29,0.04175815080030766
PJZBL,Arendelle,9.0,0.37346971170622956,-1.9003401983889003e-30,0.04333444678021761
PJZBL,Arendelle,10.0,0.40047303440432414,-1.2212754256969074e-30,0.06991078397103487
PJZBL,Arendelle,11.0,0.29965161277449437,-7.341182801767017e-29,0.046505865498196956
PJZBL,Arendelle,12.0,0.1674967442084392,-6.668330193093706e-31,0.07804479532490219
PJZBL,Asgard,1.0,0.3772491379151426,-1.1076445028063164e-29,0.4194601507888086
PJZBL,Asgard,2.0,0.3210874173183904,-5.870321000551269e-29,0.6585822373682684
PJZBL,Asgard,3.0,1.7830030034482292,-0.0022333763064625476,0.02630090679702169
PJZBL,Asgard,4.0,0.5472722821915006,-7.473769976408918e-30,0.4558298956943998
PJZBL,Asgard,5.0,1.9627051342997923,-0.0033829367870869603,0.027792871110058223
PJZBL,Asgard,6.0,0.2716909289893136,-1.6076774985679978e-30,0.9622275030786489
PJZBL,Asgard,7.0,1.628600347949381,-0.00200960704879716,0.02915235831445684
PJZBL,Asgard,8.0,0.39008889099337307,-2.513885820067455e-28,0.4190690059861949
PJZBL,Asgard,9.0,0.262969918499797,-3.418917898045294e-28,1.7433470087119554
PJZBL,Asgard,10.0,0.27450964796376676,-2.6840487961379963e-28,0.8764408128537446
PJZBL,Asgard,11.0,0.3022286802854567,-1.2206936119125588e-30,1.3625789268424588
PJZBL,Asgard,12.0,0.9157646597677223,-1.2343561036213325e-29,0.05679621029343705
PJZBL,Atlantis,1.0,2.4108796409207947,-0.004514416537550418,0.021186654663543945
PJZBL,Atlantis,2.0,3.0276584385960055,-0.007527695746650076,0.01834368212724242
