brand,country,month,alpha_norm,beta_norm
QGTFP,Wakanda,9.0,0.04432253895366613,0.06494321560895135
QGTFP,Wakanda,10.0,0.039630010695540514,0.07411641306672336
QGTFP,Wakanda,11.0,0.045530013715281314,0.06367011136391174
QGTFP,Wakanda,12.0,0.04458988699359921,0.061560291470909974
QGTFP,Westeros,1.0,0.05195897421225253,0.036835859196526016
QGTFP,Westeros,2.0,0.05268879562124656,0.05144634734593997
QGTFP,Westeros,3.0,0.04888971668214145,0.03725012698455236
QGTFP,Westeros,4.0,0.05227759167297026,0.04562724917785583
QGTFP,Westeros,5.0,0.04921135774071798,0.044933140617868766
QGTFP,Westeros,6.0,0.05180914670003098,0.04039920033489739
QGTFP,Westeros,7.0,0.04828371084836067,0.03155075429315738
QGTFP,Westeros,8.0,0.06211206362681761,0.05609873525195184
QGTFP,Westeros,9.0,0.049095485770164614,0.036166883127163985
QGTFP,Westeros,10.0,0.04829908064296282,0.031099427399764325
QGTFP,Westeros,11.0,0.05059093528290836,0.048945888282317905
QGTFP,Westeros,12.0,0.0610627421003466,0.04589797872583283
QGTFP,Yunkai,1.0,0.042436240954708694,0.07578130407806753
QGTFP,Yunkai,2.0,0.04498160342218699,0.07836977933876163
QGTFP,Yunkai,3.0,0.04264473960247094,0.08033581168103023
QGTFP,Yunkai,4.0,0.04865102540697714,0.08237204618243565
QGTFP,Yunkai,5.0,0.04587212498357942,0.08791539934601228
QGTFP,Yunkai,6.0,0.04337335267366604,0.08484162658225027
QGTFP,Yunkai,7.0,0.040008253057348446,0.09068967324904005
QGTFP,Yunkai,8.0,0.040563696620392144,0.07847636702004418
QGTFP,Yunkai,9.0,0.04198229745289192,0.08629403374113667
QGTFP,Yunkai,10.0,0.04281001621616048,0.07138213146710644
QGTFP,Yunkai,11.0,0.04207235612569544,0.08230182917220062
QGTFP,Yunkai,12.0,0.04818973067169156,0.08464527875190173
QGTFP,Zamunda,1.0,0.0439687582650948,0.05012302028983247
QGTFP,Zamunda,2.0,0.04877591928100805,0.0566641416052891
QGTFP,Zamunda,3.0,0.044248903016465696,0.04438548609183995
QGTFP,Zamunda,4.0,0.048743070688763206,0.049858689273104786
QGTFP,Zamunda,5.0,0.04569204156086247,0.040524002492185816
QGTFP,Zamunda,6.0,0.04849668627017877,0.04980375419933526
QGTFP,Zamunda,7.0,0.04357702688393353,0.04151609561268056
QGTFP,Zamunda,8.0,0.044335825256830004,0.047015389753666516
QGTFP,Zamunda,9.0,0.044225584437549904,0.04914379342044128
QGTFP,Zamunda,10.0,0.044112307122886385,0.04719940623649286
QGTFP,Zamunda,11.0,0.04524485570969113,0.049945522223864794
QGTFP,Zamunda,12.0,0.0499124815313632,0.05219542184993604
QIOFH,Arrakis,1.0,0.04989779194497576,0.05235963131817421
QIOFH,Arrakis,2.0,0.04677373483036599,0.06283518156250156
QIOFH,Arrakis,3.0,0.042432281327116864,0.04566168168194344
QIOFH,Arrakis,4.0,0.043050800884851484,0.05266623269725496
QIOFH,Arrakis,5.0,0.04719277226339548,0.05620576860082454
QIOFH,Arrakis,6.0,0.04335530423097173,0.04653275727058641
QIOFH,Arrakis,7.0,0.044459552339235445,0.04466403012489207
QIOFH,Arrakis,8.0,0.044310038049204255,0.04775860457730978
QIOFH,Arrakis,9.0,0.04526448443679787,0.049512308693222276
QIOFH,Arrakis,10.0,0.044043097454408396,0.05301112604095885
QIOFH,Arrakis,11.0,0.04860666111112491,0.052730672288869185
QIOFH,Arrakis,12.0,0.052023560849578106,0.06323711224488027
QIOFH,Hogwarts,6.0,0.043619538731721176,0.040490424369315624
QIOFH,Hogwarts,8.0,0.04398279643172585,0.03059134337808094
QIOFH,Hogwarts,9.0,0.04333673390717752,0.04665888144221388
QIOFH,Panem,3.0,0.04210011894289629,0.030282036940353262
QIOFH,Panem,4.0,0.04803725805306133,0.038571611290253154
QIOFH,Panem,5.0,0.050533037791458006,0.03869177579765886
QIOFH,Panem,6.0,0.04585256248752654,0.036295861248811276
QIOFH,Panem,7.0,0.043928859687739456,0.032308887564447976
QIOFH,Panem,8.0,0.04346121673628613,0.04411187252219935
QIOFH,Panem,9.0,0.043806572343417415,0.035696819190301585
QIOFH,Panem,10.0,0.04580794532898811,0.03743430478787952
QIOFH,Panem,11.0,0.04555182108486592,0.04341773067035952
QKAPL,Fangorn,6.0,0.03993777421550137,0.1070109068214363
QKAPL,Ferelden,2.0,0.04709940246500956,0.05754159108748222
QKAPL,Ferelden,3.0,0.044758750619989185,0.06658345871036181
QKAPL,Ferelden,4.0,0.04552315452536793,0.06880595367335916
QKAPL,Ferelden,5.0,0.05040789555984639,0.06579365270257269
QKAPL,Ferelden,6.0,0.04501753949487989,0.07055725047237808
QKAPL,Ferelden,7.0,0.04135511843837838,0.05918883321195817
QKAPL,Ferelden,8.0,0.0427263254217882,0.06537420717589175
QKAPL,Ferelden,9.0,0.043536178410000584,0.06613826957351468
QKAPL,Ferelden,10.0,0.04068094995025838,0.0684353092837775
QKAPL,Ferelden,11.0,0.043885003911679155,0.060980955611899514
QKAPL,Ferelden,12.0,0.05527076034034688,0.10015675275141422
QKAPL,Gallifrey,1.0,0.04471613591346726,0.04602055754698805
QKAPL,Gallifrey,2.0,0.04762794535996644,0.04750139252047522
QKAPL,Gallifrey,3.0,0.04520421360863912,0.04154527449093259
QKAPL,Gallifrey,4.0,0.04796743134175969,0.039912337927294324
QKAPL,Gallifrey,5.0,0.04991814489106081,0.031863865434185665
QKAPL,Gallifrey,6.0,0.046113588167272124,0.0494007251590656
QKAPL,Gallifrey,7.0,0.042639029078189165,0.032412637947509294
QKAPL,Gallifrey,8.0,0.04528112665603033,0.037078709920097125
QKAPL,Gallifrey,9.0,0.045695815464566344,0.0491263522405037
QKAPL,Gallifrey,10.0,0.04683817327887313,0.03918765428311611
QKAPL,Gallifrey,11.0,0.04526975612052223,0.04906236714238577
QKAPL,Gallifrey,12.0,0.04726706325149392,0.06106948826042758
QQPNT,Aldovia,1.0,0.04646331466295927,0.031093406213307355
QQPNT,Aldovia,2.0,0.048469788789462766,0.02526658827258836
QQPNT,Aldovia,3.0,0.045396386653089274,0.023247204337755272
QQPNT,Aldovia,4.0,0.04993626516979195,0.025450916667675887
QQPNT,Aldovia,5.0,0.046597154399494314,0.026685646094651672
QQPNT,Aldovia,6.0,0.04703208633260707,0.026999205537895213
QQPNT,Aldovia,7.0,0.04370352969433351,0.02267678590299619
QQPNT,Aldovia,8.0,0.045191789249725056,0.03061330312654218
QQPNT,Aldovia,9.0,0.04837357928749394,0.0286616942252874
QQPNT,Aldovia,10.0,0.04479648677425074,0.0253708063049774
QQPNT,Aldovia,11.0,0.04666588156566212,0.024023373855735528
QQPNT,Aldovia,12.0,0.05399289651183824,0.03354282446173166
QQPNT,Arendelle,1.0,0.04614355575611862,0.053503184744147496
QQPNT,Arendelle,2.0,0.049673195321277966,0.05595379248552888
QQPNT,Arendelle,3.0,0.04472483899972443,0.05123932014110704
QQPNT,Arendelle,4.0,0.04816572063160114,0.05267049859091179
QQPNT,Arendelle,5.0,0.049246240097206906,0.054297929150959795
QQPNT,Arendelle,6.0,0.04591182417943256,0.05974177422055469
QQPNT,Arendelle,7.0,0.04353594747633482,0.048112146602855815
QQPNT,Arendelle,8.0,0.04438865002805753,0.058159912980200366
QQPNT,Arendelle,9.0,0.04919790446479203,0.057508087589131604
QQPNT,Arendelle,10.0,0.047440191417074076,0.05694837805845331
QQPNT,Arendelle,11.0,0.04396393988703886,0.0535875436530666
QQPNT,Arendelle,12.0,0.04740822666007818,0.05166372260942348
QQPNT,Asgard,1.0,0.04588597114345439,0.03524644688306585
QQPNT,Asgard,2.0,0.04822468611240752,0.03348063735248544
QQPNT,Asgard,3.0,0.04405301670983131,0.03655826538215155
QQPNT,Asgard,4.0,0.0484335079343597,0.026581352602557052
QQPNT,Asgard,5.0,0.05114034774812508,0.03670741969427656
QQPNT,Asgard,6.0,0.04559378176532817,0.042317346765052805
QQPNT,Asgard,7.0,0.04666656754909424,0.03403391524037254
QQPNT,Asgard,8.0,0.04593740151769902,0.033909331469660874
QQPNT,Asgard,9.0,0.04514259809241479,0.03375129140563815
QQPNT,Asgard,10.0,0.04394004736891154,0.031724973124466864
QQPNT,Asgard,11.0,0.048410551691919185,0.036578137490054764
QQPNT,Asgard,12.0,0.055068956649943775,0.044564246917321367
QQPNT,Atlantis,1.0,0.046507890846140765,0.03546296399643238
QQPNT,Atlantis,2.0,0.047746221101365345,0.03732542460436563
QQPNT,Atlantis,3.0,0.045143655981447824,0.03631443887599978
QQPNT,Atlantis,4.0,0.050053419640805875,0.041260745879179356
QQPNT,Atlantis,5.0,0.05024594292091219,0.036449638841668214
QQPNT,Atlantis,6.0,0.0485894876547704,0.03282917506078768
QQPNT,Atlantis,7.0,0.0436046187214044,0.03340913315010092
QQPNT,Atlantis,8.0,0.043594211142538676,0.03376967707458334
QQPNT,Atlantis,9.0,0.04519811761115033,0.028567146999770414
QQPNT,Atlantis,10.0,0.043946295470922374,0.03166688119932705
QQPNT,Atlantis,11.0,0.04604370995359471,0.030642944919387693
QQPNT,Atlantis,12.0,0.05341123105603167,0.035980744372893954
QQPNT,Beleria,1.0,0.04085759950278448,0.08156625994782042
QQPNT,Beleria,2.0,0.0446150846195439,0.08870209954910112
QQPNT,Beleria,3.0,0.04011317939482012,0.08310549944425674
QQPNT,Beleria,4.0,0.045589771894795884,0.0866193222238615
QQPNT,Beleria,5.0,0.041177793810043335,0.08928971619103034
QQPNT,Beleria,6.0,0.0427482416248051,0.08402848147096856
QQPNT,Beleria,7.0,0.040778377311891566,0.08310171980398344
QQPNT,Beleria,8.0,0.04135237318906567,0.087976775892872
QQPNT,Beleria,9.0,0.04415323803761924,0.08795381396781479
QQPNT,Beleria,10.0,0.04262945141365713,0.07907680744738839
QQPNT,Beleria,11.0,0.04285197745103081,0.07467466927519148
QQPNT,Beleria,12.0,0.0450188588097238,0.09402193506347185
QQPNT,Braavos,1.0,0.05396890929743528,0.04036578848874079
QQPNT,Braavos,2.0,0.05257228314967985,0.03247923506755811
QQPNT,Braavos,3.0,0.04647566053841281,0.028323859826641987
QQPNT,Braavos,4.0,0.05075486631365149,0.03238268278376671
QQPNT,Braavos,5.0,0.05769988435138017,0.03939789029056347
QQPNT,Braavos,6.0,0.04612818724839694,0.027767988971009593
QQPNT,Braavos,7.0,0.0473949920528717,0.027936329879276047
QQPNT,Braavos,8.0,0.053717513586034736,0.03901849495775286
QQPNT,Braavos,9.0,0.051191279472314256,0.0307142292475839
QQPNT,Braavos,10.0,0.04689353991869629,0.033461372286820106
QQPNT,Braavos,11.0,0.050484671909002486,0.03073924825784773
QQPNT,Braavos,12.0,0.05189530110249339,0.02824113952949801
QQPNT,Coruscant,1.0,0.04592799079320172,0.03422075805767631
QQPNT,Coruscant,2.0,0.04659171115661315,0.057775754856697455
QQPNT,Coruscant,3.0,0.04334882606352237,0.05256661599409408
QQPNT,Coruscant,4.0,0.0466148385696996,0.06044172872151554
QQPNT,Coruscant,5.0,0.04817601014429497,0.06428768571247576
QQPNT,Coruscant,6.0,0.0463353375932955,0.05993360313756739
QQPNT,Coruscant,7.0,0.04231338607464661,0.05234775996053468
QQPNT,Coruscant,8.0,0.04477745139738666,0.051769093550325856
QQPNT,Coruscant,9.0,0.04402274638677949,0.05280872527246626
QQPNT,Coruscant,10.0,0.045495875501028626,0.052013178097522796
QQPNT,Coruscant,11.0,0.044969571346180355,0.0635225527346614
QQPNT,Coruscant,12.0,0.04932252775689875,0.053216661293005264
QQPNT,Dorne,2.0,0.04510586431743576,0.08324784609814725
QQPNT,Dorne,3.0,0.04140052897971621,0.07612721051343335
QQPNT,Dorne,4.0,0.04860425051772879,0.07213832089680704
QQPNT,Dorne,5.0,0.051092345714217724,0.07596381569633334
QQPNT,Dorne,6.0,0.047018711707044566,0.08996780031104197
QQPNT,Dorne,7.0,0.04078626918433647,0.07198602796551382
QQPNT,Dorne,9.0,0.04205868190325771,0.06822850735834869
QQPNT,Dorne,10.0,0.03974624258405333,0.0834876525733989
QQPNT,Dorne,11.0,0.04412162444465227,0.08554567371619297
QQPNT,Dorne,12.0,0.042347996862356,0.07706636293829136
QQPNT,Elbonia,1.0,0.044126474007259046,0.06264458308425826
QQPNT,Elbonia,2.0,0.048862761732005155,0.06397709823394448
QQPNT,Elbonia,3.0,0.04644140282881851,0.06702035172497274
QQPNT,Elbonia,4.0,0.04911509458511692,0.06498685954019705
QQPNT,Elbonia,5.0,0.04670068423814943,0.06964334203080458
QQPNT,Elbonia,6.0,0.04418435596383261,0.06674834902087795
QQPNT,Elbonia,7.0,0.04219758079833627,0.06186933624113229
QQPNT,Elbonia,8.0,0.04280279672349465,0.06155455024102461
QQPNT,Elbonia,9.0,0.04508095582434231,0.06302664346114037
QQPNT,Elbonia,10.0,0.042226140332883466,0.061446984862695626
QQPNT,Elbonia,11.0,0.04645498714617718,0.06681435688116866
QQPNT,Elbonia,12.0,0.04882994967832195,0.0876253502660001
QQPNT,Eriador,1.0,0.04438730116147567,0.05551953664271843
QQPNT,Eriador,2.0,0.050393463132471304,0.06181189845919323
QQPNT,Eriador,3.0,0.04298273410790698,0.05326960123742135
QQPNT,Eriador,4.0,0.047795345107339106,0.06124226401192073
QQPNT,Eriador,5.0,0.047008755182563214,0.0588048547417708
QQPNT,Eriador,6.0,0.0457520261793005,0.054120304434842434
QQPNT,Eriador,7.0,0.043178742231856804,0.0556589912767442
QQPNT,Eriador,8.0,0.0424841953569536,0.05046367496365794
QQPNT,Eriador,9.0,0.04557325438318242,0.06781965778644321
QQPNT,Eriador,10.0,0.044642513184139636,0.059883302527847376
QQPNT,Eriador,11.0,0.04953723353790592,0.058326506454914544
QQPNT,Eriador,12.0,0.0532408060718695,0.06716352582347702
QQPNT,Essos,1.0,0.04597319643491846,0.03286756508575175
QQPNT,Essos,2.0,0.04830997347827386,0.030848229339791658
QQPNT,Essos,3.0,0.046060786727142276,0.0301774228038284
QQPNT,Essos,4.0,0.0477767055879785,0.03643289723826549
QQPNT,Essos,5.0,0.04624990580057631,0.033900070664552286
QQPNT,Essos,6.0,0.04670925343631032,0.03281777685531691
QQPNT,Essos,7.0,0.04336299753313763,0.032429143290249804
QQPNT,Essos,8.0,0.04611173007446132,0.028444600591659305
QQPNT,Essos,9.0,0.045228980839988185,0.027566361179867816
QQPNT,Essos,10.0,0.04534897644596199,0.03311726355148328
QQPNT,Essos,11.0,0.044953495700528756,0.02683280393166838
QQPNT,Essos,12.0,0.05048435099429883,0.03977781056123777
QQPNT,Etheria,3.0,0.040831225068528945,0.08854576829177578
QQPNT,Etheria,4.0,0.04234895520968657,0.09811338089303244
QQPNT,Etheria,5.0,0.04368643364128596,0.0957752029169829
QQPNT,Etheria,6.0,0.0416875251762709,0.10042677988249891
QQPNT,Etheria,7.0,0.03848933738148642,0.08704266687306297
QQPNT,Etheria,8.0,0.042162780864347126,0.07900417789556051
QQPNT,Etheria,9.0,0.04114040479187293,0.0793000287819974
QQPNT,Etheria,10.0,0.04089051031689873,0.10045241791459861
QQPNT,Etheria,11.0,0.04421916839632273,0.07592578280626307
QQPNT,Etheria,12.0,0.04506861262236754,0.09609278504302919
QQPNT,Fangorn,1.0,0.050925198513459086,0.07763925617759876
QQPNT,Fangorn,3.0,0.04095837390959041,0.056015017299286936
QQPNT,Fangorn,4.0,0.04212606591337308,0.0669616522207114
QQPNT,Fangorn,5.0,0.045895306765389006,0.08761424457197986
QQPNT,Fangorn,6.0,0.04085541579613558,0.10087605326811397
QQPNT,Fangorn,7.0,0.040407554989008956,0.07633930988303345
QQPNT,Fangorn,8.0,0.042829447494737515,0.07101003952062
QQPNT,Fangorn,9.0,0.03969954817002262,0.08280162446104791
QQPNT,Fangorn,10.0,0.05118057445041708,0.07436742004439718
QQPNT,Fangorn,11.0,0.042375592496893426,0.07656205216191228
QQPNT,Fangorn,12.0,0.039700628285514024,0.07334007006518828
QQPNT,Gallifrey,1.0,0.04570893292965431,0.0399564729834436
QQPNT,Gallifrey,2.0,0.047473840314709415,0.04043114636709904
QQPNT,Gallifrey,3.0,0.04515122543792188,0.04437001722943364
QQPNT,Gallifrey,4.0,0.047331979161511904,0.04392039521137859
QQPNT,Gallifrey,5.0,0.048540054480654224,0.052872364094310995
QQPNT,Gallifrey,6.0,0.045710578727355344,0.04763776638326054
QQPNT,Gallifrey,7.0,0.04392295935460234,0.040929396889198055
QQPNT,Gallifrey,8.0,0.044971695676314816,0.04038999797751539
QQPNT,Gallifrey,9.0,0.045687559217910664,0.040273739905349666
QQPNT,Gallifrey,10.0,0.04753036571869316,0.041249147991022805
QQPNT,Gallifrey,11.0,0.0458229154460411,0.04531954689255492
QQPNT,Gallifrey,12.0,0.0463136172390287,0.05330431814175031
QQPNT,Hogwarts,1.0,0.04542331400180543,0.0175298788920186
QQPNT,Hogwarts,2.0,0.04835554894225189,0.0184794500085706
QQPNT,Hogwarts,3.0,0.044324888013432026,0.01586165827980768
QQPNT,Hogwarts,4.0,0.047758917107472716,0.017540966480986173
QQPNT,Hogwarts,5.0,0.050122935625849206,0.01663626842990134
QQPNT,Hogwarts,6.0,0.04654106897589338,0.020934368862634806
QQPNT,Hogwarts,7.0,0.044563499553682384,0.01855023180318872
QQPNT,Hogwarts,8.0,0.04565851589749411,0.017315045463767526
QQPNT,Hogwarts,9.0,0.04552538666632396,0.019756766918678684
QQPNT,Hogwarts,10.0,0.043895230794201504,0.015573281828995107
QQPNT,Hogwarts,11.0,0.048920252426147566,0.01643025996900112
QQPNT,Hogwarts,12.0,0.04657162103166861,0.019450065524000262
QQPNT,Latveria,1.0,0.04530215702017709,0.048868456000134716
QQPNT,Latveria,2.0,0.04818253022503719,0.05025021036833677
QQPNT,Latveria,3.0,0.045262877626076205,0.04202395710247212
QQPNT,Latveria,4.0,0.04911377057758404,0.04738589529039381
QQPNT,Latveria,5.0,0.04677241813756218,0.04911208837325729
QQPNT,Latveria,6.0,0.04673022741595415,0.041981700294478085
QQPNT,Latveria,7.0,0.043336600369737785,0.0405150872607476
QQPNT,Latveria,8.0,0.047919986886059474,0.06725276085059814
QQPNT,Latveria,9.0,0.04453785831079867,0.04574861190521304
QQPNT,Latveria,10.0,0.044727482704495586,0.04169518336725085
QQPNT,Latveria,11.0,0.044218339656677846,0.04214688321133001
QQPNT,Latveria,12.0,0.05300367327382166,0.05299393501969157
QQPNT,Narnia,1.0,0.04561854490406012,0.01950015426222203
QQPNT,Narnia,2.0,0.04835905594980254,0.01827474489548809
QQPNT,Narnia,3.0,0.04542106009845386,0.01924054965329512
QQPNT,Narnia,4.0,0.048894867954681,0.017936908751769755
QQPNT,Narnia,5.0,0.04832055980425669,0.02020783894211069
QQPNT,Narnia,6.0,0.045821583651613096,0.020888039731590466
QQPNT,Narnia,7.0,0.04381993657026152,0.01684586696855012
QQPNT,Narnia,8.0,0.04588917092341794,0.01754639981229878
QQPNT,Narnia,9.0,0.04521502131456772,0.016273408627705047
QQPNT,Narnia,10.0,0.04388676345004197,0.016104224481560857
QQPNT,Narnia,11.0,0.045357993563652894,0.014433647870333433
QQPNT,Narnia,12.0,0.05034698901830626,0.02423215878849561
QQPNT,Panem,1.0,0.04588298067656916,0.017917772075401236
QQPNT,Panem,2.0,0.048398514473198165,0.01600416770321345
QQPNT,Panem,3.0,0.04524038013426406,0.01464074231170132
QQPNT,Panem,4.0,0.04862197294118504,0.018244196019594146
QQPNT,Panem,5.0,0.04997741100184866,0.018477876574677712
QQPNT,Panem,6.0,0.04808177063882952,0.015505592107068053
QQPNT,Panem,7.0,0.043835683636934124,0.015912762108745673
QQPNT,Panem,8.0,0.04432891663694241,0.015641687810928083
QQPNT,Panem,9.0,0.045510530232427196,0.014119611899414686
QQPNT,Panem,10.0,0.045597716379153996,0.015694693876743982
QQPNT,Panem,11.0,0.047126688644920534,0.015843991028030163
QQPNT,Panem,12.0,0.051980017843690246,0.025299625499131777
QQPNT,Prydain,1.0,0.04107006365224962,0.09586043381858264
QQPNT,Prydain,2.0,0.048989285924338044,0.1105742688286637
QQPNT,Prydain,3.0,0.04066137487349481,0.08886348759355017
QQPNT,Prydain,4.0,0.046824937992120334,0.10446577648308573
QQPNT,Prydain,5.0,0.04412435054987919,0.09391908912398197
QQPNT,Prydain,6.0,0.04269105872742664,0.09403473905611749
QQPNT,Prydain,7.0,0.04126197993399866,0.09232979482359836
QQPNT,Prydain,8.0,0.04091542826620575,0.09045924961379939
QQPNT,Prydain,9.0,0.04334441295048503,0.09001950289763619
QQPNT,Prydain,10.0,0.04217988841211152,0.09822586099818877
QQPNT,Prydain,11.0,0.0418451083161652,0.09008662098824947
QQPNT,Prydain,12.0,0.047285995915444724,0.10266226496052057
QQPNT,Qarth,1.0,0.04538899901415779,0.040040883838309484
QQPNT,Qarth,2.0,0.04794880216235575,0.04054766500641744
QQPNT,Qarth,3.0,0.04482176364970674,0.03547283607648019
QQPNT,Qarth,4.0,0.0486763536825079,0.04454976534441408
QQPNT,Qarth,5.0,0.051102868086009036,0.0460716866276804
QQPNT,Qarth,6.0,0.04736055969027059,0.040441533742895566
QQPNT,Qarth,7.0,0.044101870677365526,0.035265871493284126
QQPNT,Qarth,8.0,0.04594847934297191,0.041213405633405614
QQPNT,Qarth,9.0,0.044772698539143854,0.036769634644368304
QQPNT,Qarth,10.0,0.04384709236611294,0.03446904800713186
QQPNT,Qarth,11.0,0.0458821439382721,0.042033774417305006
QQPNT,Qarth,12.0,0.05144149981848044,0.04104631071001848
QQPNT,Sokovia,1.0,0.04605530338188292,0.05009183167140159
QQPNT,Sokovia,2.0,0.04772746272629776,0.04562814582051403
QQPNT,Sokovia,3.0,0.046746140977187434,0.04763302700794286
QQPNT,Sokovia,4.0,0.049418652273141815,0.04701538312754705
QQPNT,Sokovia,5.0,0.05004816930363278,0.055046012313751745
QQPNT,Sokovia,6.0,0.04841196186540501,0.04585591820484112
QQPNT,Sokovia,7.0,0.045016733987680156,0.0435324029288768
QQPNT,Sokovia,8.0,0.04697004456055732,0.04309873406895632
QQPNT,Sokovia,9.0,0.04457646519235088,0.044335132452514525
QQPNT,Sokovia,10.0,0.04455568117837325,0.0447357557850003
QQPNT,Sokovia,11.0,0.04868998907297088,0.048020773753327896
QQPNT,Sokovia,12.0,0.04871328276517966,0.05300437237590377
QQPNT,Themyscira,1.0,0.04639159805797832,0.04463686685256966
QQPNT,Themyscira,2.0,0.04840638668779362,0.04416273044842103
QQPNT,Themyscira,3.0,0.045264775453215604,0.0403901871264865
QQPNT,Themyscira,4.0,0.050578169860965666,0.04770709084351058
QQPNT,Themyscira,5.0,0.04999832968212973,0.050469905094795084
QQPNT,Themyscira,6.0,0.047135742251746,0.04162504649294859
QQPNT,Themyscira,7.0,0.04381434564898211,0.03552822509003886
QQPNT,Themyscira,8.0,0.04439426533454296,0.04122255992222398
QQPNT,Themyscira,9.0,0.045076458142889145,0.03807990703347728
QQPNT,Themyscira,10.0,0.04529381649166573,0.04136386618918458
QQPNT,Themyscira,11.0,0.044692402712611164,0.03901328307055004
QQPNT,Themyscira,12.0,0.0527232352798931,0.051255504633947235
QQPNT,Vulcan,1.0,0.045267207495334846,0.03277600154374121
QQPNT,Vulcan,2.0,0.047797937870149056,0.043854731324687896
QQPNT,Vulcan,3.0,0.0433710833402019,0.03840169143911991
QQPNT,Vulcan,4.0,0.05028475065628617,0.04423186041818044
QQPNT,Vulcan,5.0,0.04972098816148725,0.04041766395186431
QQPNT,Vulcan,6.0,0.0456182600715316,0.03281487767818648
QQPNT,Vulcan,7.0,0.04369583383033938,0.03061241610491572
QQPNT,Vulcan,8.0,0.04392940839256236,0.032165973658774154
QQPNT,Vulcan,9.0,0.044722676478193064,0.03800438501014181
QQPNT,Vulcan,10.0,0.04367420040074944,0.03137354160539325
QQPNT,Vulcan,11.0,0.04502081717790472,0.037112565739719786
QQPNT,Vulcan,12.0,0.04830611430787814,0.04021805133262778
QQPNT,Wakanda,1.0,0.04416772921926326,0.0618308602329635
QQPNT,Wakanda,2.0,0.05123464910204703,0.05248758127731284
QQPNT,Wakanda,3.0,0.04632244383820609,0.057135308787898464
QQPNT,Wakanda,4.0,0.04839647727296562,0.059964113062873026
QQPNT,Wakanda,5.0,0.04944450007706721,0.053663185650410644
QQPNT,Wakanda,6.0,0.046917487293139194,0.05525932937761308
QQPNT,Wakanda,7.0,0.044183237059099885,0.05331181735229901
QQPNT,Wakanda,8.0,0.04569839473325527,0.05291507243307843
QQPNT,Wakanda,9.0,0.0445155203913191,0.051874830374996274
QQPNT,Wakanda,10.0,0.0438612901385549,0.049554902487736856
QQPNT,Wakanda,11.0,0.04718503948285835,0.05592449422776322
QQPNT,Wakanda,12.0,0.05215792926206605,0.06958126525145816
QQPNT,Westeros,1.0,0.05194622541703653,0.03708634104920802
QQPNT,Westeros,2.0,0.05296823173902412,0.036653176359952765
QQPNT,Westeros,3.0,0.047526514686132774,0.03080439103078116
QQPNT,Westeros,4.0,0.05338642125358401,0.0364120261450056
QQPNT,Westeros,5.0,0.050114764849843826,0.03815374321371059
QQPNT,Westeros,6.0,0.05185593572731563,0.03405507294925055
QQPNT,Westeros,7.0,0.047992789601107304,0.030130295023683747
QQPNT,Westeros,8.0,0.06325065054544779,0.050278259044817135
QQPNT,Westeros,9.0,0.04970054685321789,0.03328361159931724
QQPNT,Westeros,10.0,0.04797655987663743,0.02886381031336331
QQPNT,Westeros,11.0,0.05101920110956986,0.037590751044003806
QQPNT,Westeros,12.0,0.059159776803753346,0.03804109849938445
QQPNT,Yunkai,1.0,0.04238396674424264,0.07641878922014204
QQPNT,Yunkai,2.0,0.045366803770927375,0.075843075143264
QQPNT,Yunkai,3.0,0.04305798297353016,0.07350626491671977
QQPNT,Yunkai,4.0,0.04702541332241115,0.07748500374165186
QQPNT,Yunkai,5.0,0.047662655352554845,0.08288172358923133
QQPNT,Yunkai,6.0,0.04384485603342957,0.07446336972077693
QQPNT,Yunkai,7.0,0.03972600141704452,0.07934211855488821
QQPNT,Yunkai,8.0,0.04171081448949978,0.07603893261982242
QQPNT,Yunkai,9.0,0.04253779385599268,0.07240782294922324
QQPNT,Yunkai,10.0,0.04063802422602297,0.07709262637054898
QQPNT,Yunkai,11.0,0.043079180796408156,0.07715983268497965
QQPNT,Yunkai,12.0,0.04662276574869267,0.08296297294862709
QQPNT,Zamunda,1.0,0.0449992950127718,0.05426170274205783
QQPNT,Zamunda,2.0,0.04917967261780574,0.05559172773543698
QQPNT,Zamunda,3.0,0.04502990781595543,0.045683165943717956
QQPNT,Zamunda,4.0,0.0478910613010962,0.04929000348341374
QQPNT,Zamunda,5.0,0.04467898317412709,0.05358725910427647
QQPNT,Zamunda,6.0,0.047035929226378455,0.05817848954566446
QQPNT,Zamunda,7.0,0.04296652210103677,0.04761245832607773
QQPNT,Zamunda,8.0,0.04426418657477006,0.04830802072122236
QQPNT,Zamunda,9.0,0.04444550153666983,0.04766834849593944
QQPNT,Zamunda,10.0,0.04405667440476834,0.045691182443575305
QQPNT,Zamunda,11.0,0.04540533592179558,0.04666355084845557
QQPNT,Zamunda,12.0,0.05184216255519846,0.05673225853846175
QQRPF,Atlantis,1.0,0.04836156625650527,0.02897342834930895
QQRPF,Atlantis,2.0,0.04764197567491646,0.026836424592324173
QQRPF,Atlantis,3.0,0.04625140999700366,0.023081257850016794
QQRPF,Atlantis,4.0,0.04780192278190726,0.028076602890450737
QQRPF,Atlantis,5.0,0.04776667930401765,0.02927447211630031
QQRPF,Atlantis,6.0,0.047722884708661734,0.030817808032849205
QQRPF,Atlantis,7.0,0.0430553807075633,0.02909323037359964
QQRPF,Atlantis,8.0,0.04521986434809526,0.03398777039745017
QQRPF,Atlantis,9.0,0.044879882434023084,0.021867224725092782
